epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1821.2,1.28528,0.87495,0.90074,0.44432,0.33509,0.33662,0.19502,1.31162,0.95629,0.8945,0.0008425,0.0008425,0.0008425
187,1830.5,1.28557,0.87091,0.89546,0.43135,0.33516,0.33392,0.19402,1.31022,0.95584,0.89505,0.000793,0.000793,0.000793
188,1839.79,1.29605,0.87392,0.89656,0.43339,0.33657,0.33428,0.1942,1.31132,0.95649,0.89658,0.0007435,0.0007435,0.0007435
189,1849.58,1.31068,0.87563,0.89805,0.43842,0.33854,0.33621,0.19516,1.31022,0.95677,0.89594,0.000694,0.000694,0.000694
190,1858.78,1.27502,0.85939,0.89452,0.43905,0.34251,0.33659,0.19586,1.3093,0.95407,0.89617,0.0006445,0.0006445,0.0006445
191,1871.62,1.2845,0.90476,0.90544,0.44021,0.3317,0.33005,0.19198,1.32338,0.96584,0.90042,0.000595,0.000595,0.000595
192,1880.92,1.25097,0.84533,0.89837,0.44023,0.32952,0.32716,0.18931,1.32918,0.97357,0.90141,0.0005455,0.0005455,0.0005455
193,1889.61,1.24483,0.84223,0.90059,0.44694,0.32913,0.33084,0.19128,1.32345,0.96769,0.89963,0.000496,0.000496,0.000496
194,1898.88,1.25385,0.83434,0.89401,0.43403,0.33699,0.33421,0.19447,1.31552,0.96084,0.89783,0.0004465,0.0004465,0.0004465
195,1907.65,1.24808,0.82717,0.89196,0.44544,0.33485,0.335,0.19533,1.31418,0.95777,0.89694,0.000397,0.000397,0.000397
196,1916.78,1.2421,0.82755,0.89282,0.44085,0.33824,0.33669,0.19574,1.31525,0.95705,0.89674,0.0003475,0.0003475,0.0003475
197,1925.44,1.22366,0.81465,0.89298,0.44334,0.33848,0.33732,0.19611,1.31386,0.95786,0.89672,0.000298,0.000298,0.000298
198,1934.02,1.22892,0.81437,0.89175,0.44324,0.3377,0.33655,0.1949,1.31517,0.95901,0.89674,0.0002485,0.0002485,0.0002485
199,1942.6,1.2354,0.81701,0.89149,0.44545,0.33708,0.33605,0.19523,1.31388,0.95603,0.89608,0.000199,0.000199,0.000199
200,1951.08,1.24661,0.8238,0.89296,0.45144,0.33603,0.33661,0.1955,1.31396,0.95569,0.89649,0.0001495,0.0001495,0.0001495
