epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
145,2203.52,1.28172,0.77515,0.99566,0.5502,0.39594,0.43451,0.23938,1.26387,0.72078,0.98815,0.002872,0.002872,0.002872
146,2276.17,1.28635,0.77785,0.9982,0.54717,0.39736,0.43474,0.23934,1.26382,0.72069,0.98807,0.0028225,0.0028225,0.0028225
147,2348.45,1.28751,0.77852,0.99791,0.54837,0.39726,0.43547,0.23951,1.26369,0.72069,0.98801,0.002773,0.002773,0.002773
148,2420.41,1.28401,0.7745,0.99649,0.5455,0.3989,0.4349,0.23947,1.26359,0.72057,0.98792,0.0027235,0.0027235,0.0027235
149,2501.04,1.28247,0.77249,0.99517,0.54603,0.3991,0.43571,0.23971,1.26359,0.72056,0.98787,0.002674,0.002674,0.002674
150,2571.36,1.28008,0.76859,0.99479,0.54678,0.39744,0.43509,0.23962,1.26348,0.72042,0.98779,0.0026245,0.0026245,0.0026245
151,2642.49,1.28083,0.77283,0.99528,0.54541,0.39879,0.4353,0.23964,1.26337,0.72046,0.9877,0.002575,0.002575,0.002575
152,2712.9,1.27805,0.77139,0.99447,0.54489,0.39985,0.4359,0.23978,1.26332,0.72037,0.98765,0.0025255,0.0025255,0.0025255
153,2783.13,1.28672,0.77365,0.99754,0.5451,0.3995,0.43625,0.23993,1.26327,0.72035,0.98758,0.002476,0.002476,0.002476
154,2854.39,1.26982,0.76134,0.99286,0.54574,0.39912,0.43624,0.23992,1.26312,0.72032,0.98752,0.0024265,0.0024265,0.0024265
155,2924.89,1.27817,0.76906,0.99483,0.54553,0.3985,0.43604,0.23996,1.26311,0.72033,0.98744,0.002377,0.002377,0.002377
156,2996.63,1.27562,0.76768,0.99206,0.54824,0.39782,0.4363,0.24007,1.26303,0.72028,0.98734,0.0023275,0.0023275,0.0023275
157,3068.59,1.27658,0.76783,0.9941,0.5482,0.39833,0.4364,0.2402,1.26295,0.72025,0.98723,0.002278,0.002278,0.002278
158,3138.57,1.27811,0.76722,0.99223,0.5505,0.39731,0.43653,0.24025,1.26285,0.72015,0.98715,0.0022285,0.0022285,0.0022285
159,3211.12,1.27761,0.7688,0.99378,0.55065,0.39761,0.43635,0.24031,1.26268,0.72015,0.98706,0.002179,0.002179,0.002179
160,3282.81,1.27062,0.76349,0.99175,0.55047,0.39738,0.43663,0.2404,1.26267,0.72014,0.98703,0.0021295,0.0021295,0.0021295
161,3353.52,1.2719,0.76157,0.99143,0.55065,0.39786,0.43676,0.24052,1.26256,0.72016,0.98695,0.00208,0.00208,0.00208
162,3423.56,1.27457,0.76407,0.99478,0.54939,0.39822,0.43665,0.2404,1.26254,0.72018,0.9869,0.0020305,0.0020305,0.0020305
163,3495.91,1.27029,0.76216,0.99069,0.55079,0.39811,0.43698,0.24056,1.26249,0.72021,0.98683,0.001981,0.001981,0.001981
164,3565.84,1.27326,0.76409,0.9928,0.55169,0.39743,0.43692,0.24048,1.26241,0.7203,0.98674,0.0019315,0.0019315,0.0019315
165,3636.34,1.2705,0.76321,0.99209,0.55093,0.39779,0.43702,0.24062,1.26224,0.72035,0.98665,0.001882,0.001882,0.001882
166,3707.18,1.26599,0.75664,0.98971,0.55221,0.39735,0.43723,0.24057,1.26224,0.72046,0.98658,0.0018325,0.0018325,0.0018325
167,3778.1,1.26539,0.75639,0.98905,0.55119,0.39763,0.43708,0.24064,1.26213,0.72062,0.98649,0.001783,0.001783,0.001783
168,3848.35,1.26814,0.76026,0.9904,0.55084,0.39755,0.43703,0.24059,1.262,0.72073,0.98643,0.0017335,0.0017335,0.0017335
169,3919.24,1.26919,0.75747,0.99077,0.55014,0.39794,0.43722,0.2406,1.26198,0.72085,0.98638,0.001684,0.001684,0.001684
170,3990.19,1.26068,0.75806,0.98852,0.54992,0.39843,0.437,0.24066,1.26196,0.72105,0.98633,0.0016345,0.0016345,0.0016345
171,4061.67,1.2651,0.75442,0.98886,0.54975,0.39843,0.43718,0.24074,1.26189,0.72121,0.98625,0.001585,0.001585,0.001585
172,4134.4,1.25982,0.75312,0.98667,0.54976,0.39863,0.43731,0.24078,1.26185,0.72133,0.98619,0.0015355,0.0015355,0.0015355
173,4214.14,1.26288,0.75369,0.98909,0.54712,0.39968,0.43726,0.24083,1.2618,0.72167,0.98613,0.001486,0.001486,0.001486
174,4286.84,1.25871,0.75108,0.9875,0.54616,0.39963,0.43712,0.24088,1.26185,0.72187,0.98608,0.0014365,0.0014365,0.0014365
175,4359.71,1.26188,0.75056,0.98738,0.54396,0.40036,0.43711,0.24088,1.26183,0.72203,0.98603,0.001387,0.001387,0.001387
176,4430.99,1.25803,0.74781,0.98582,0.54304,0.4016,0.43713,0.24086,1.26185,0.7222,0.98599,0.0013375,0.0013375,0.0013375
177,4501.36,1.25064,0.74349,0.98113,0.54334,0.4016,0.43705,0.24095,1.26177,0.72248,0.9859,0.001288,0.001288,0.001288
178,4571.58,1.25476,0.74532,0.98376,0.5446,0.40056,0.43709,0.2408,1.26168,0.72257,0.98584,0.0012385,0.0012385,0.0012385
179,4640.89,1.25612,0.74595,0.98369,0.54328,0.40051,0.43683,0.24088,1.26168,0.72282,0.98578,0.001189,0.001189,0.001189
180,4711.61,1.25645,0.74561,0.9847,0.54355,0.40039,0.43678,0.2409,1.26156,0.72294,0.98572,0.0011395,0.0011395,0.0011395
181,4783.26,1.25768,0.74432,0.98534,0.54155,0.40118,0.43643,0.24095,1.26147,0.72313,0.98567,0.00109,0.00109,0.00109
182,4863.03,1.25567,0.74489,0.98472,0.64356,0.40031,0.43645,0.24103,1.26136,0.72322,0.9856,0.0010405,0.0010405,0.0010405
183,4936.22,1.2544,0.74427,0.98268,0.64117,0.40064,0.43646,0.241,1.26127,0.72347,0.98554,0.000991,0.000991,0.000991
184,5007.49,1.25359,0.74083,0.98248,0.6428,0.39994,0.43628,0.24108,1.26127,0.72378,0.9855,0.0009415,0.0009415,0.0009415
