epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,782.825,1.40733,1.01179,0.91933,0.38086,0.2992,0.28706,0.16397,1.39458,1.05886,0.9108,0.006337,0.006337,0.006337
76,793.117,1.41327,1.00596,0.92134,0.38786,0.2979,0.28498,0.16444,1.40304,1.07153,0.9108,0.0062875,0.0062875,0.0062875
77,802.168,1.40667,1.00592,0.91574,0.4122,0.31141,0.3032,0.17286,1.3881,1.03282,0.91607,0.006238,0.006238,0.006238
78,812.461,1.38597,1.00159,0.91758,0.40377,0.30888,0.30504,0.1733,1.37402,1.04545,0.91001,0.0061885,0.0061885,0.0061885
79,821.68,1.40318,1.018,0.91778,0.41369,0.31159,0.30216,0.17129,1.39256,1.04296,0.91237,0.006139,0.006139,0.006139
80,831.377,1.38812,1.0062,0.9174,0.40372,0.30907,0.30238,0.17334,1.37916,1.0296,0.9101,0.0060895,0.0060895,0.0060895
81,841.691,1.393,0.99974,0.91634,0.40315,0.30821,0.30427,0.17298,1.37782,1.01608,0.90742,0.00604,0.00604,0.00604
82,850.904,1.40433,0.99869,0.91916,0.41418,0.29555,0.29608,0.16788,1.40093,1.04044,0.91121,0.0059905,0.0059905,0.0059905
83,860.455,1.39122,0.99742,0.92208,0.40717,0.31866,0.31162,0.17792,1.37012,1.02574,0.90739,0.005941,0.005941,0.005941
84,869.608,1.37598,0.9878,0.91355,0.39498,0.30676,0.29653,0.17036,1.38732,1.02938,0.90956,0.0058915,0.0058915,0.0058915
85,879.03,1.37292,0.97497,0.91561,0.41312,0.31188,0.3094,0.17771,1.37095,1.01715,0.90788,0.005842,0.005842,0.005842
86,888.722,1.38287,0.98893,0.91595,0.41439,0.31603,0.30901,0.17809,1.36377,1.01089,0.90602,0.0057925,0.0057925,0.0057925
87,898.211,1.37776,0.98395,0.91458,0.42684,0.30874,0.3048,0.17522,1.37165,1.02936,0.91022,0.005743,0.005743,0.005743
88,908.154,1.37266,0.98413,0.91727,0.40905,0.3039,0.2986,0.17026,1.38518,1.02523,0.91126,0.0056935,0.0056935,0.0056935
89,917.874,1.37304,0.98407,0.91439,0.4148,0.30797,0.30485,0.17631,1.37435,1.02314,0.90807,0.005644,0.005644,0.005644
90,928.687,1.38425,0.99596,0.91813,0.40406,0.31527,0.30862,0.1765,1.38697,1.0257,0.91264,0.0055945,0.0055945,0.0055945
91,938.007,1.39894,0.98743,0.91622,0.42429,0.32081,0.31811,0.18316,1.35912,1.00241,0.90723,0.005545,0.005545,0.005545
92,947.502,1.36445,0.96493,0.9173,0.42661,0.31498,0.31141,0.178,1.36356,1.00738,0.90586,0.0054955,0.0054955,0.0054955
93,956.783,1.35568,0.96075,0.91266,0.41935,0.31807,0.31256,0.17941,1.35455,1.0006,0.90374,0.005446,0.005446,0.005446
