epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,10255,1.31832,0.81233,1.00971,0.6489,0.39455,0.42729,0.2361,1.27023,0.72817,0.99107,0.006007,0.006007,0.006007
123,10344.6,1.32035,0.80986,1.00842,0.64718,0.39506,0.42727,0.23596,1.27011,0.72801,0.991,0.005974,0.005974,0.005974
124,10416.9,1.31738,0.80914,1.00994,0.64931,0.39401,0.42759,0.23601,1.26999,0.72797,0.99088,0.005941,0.005941,0.005941
125,10503.4,1.31583,0.80794,1.00729,0.65001,0.39426,0.42777,0.23625,1.26977,0.72779,0.99081,0.005908,0.005908,0.005908
126,10600.7,1.32081,0.81014,1.00706,0.64705,0.39552,0.42792,0.23636,1.26964,0.72767,0.99072,0.005875,0.005875,0.005875
127,10699,1.31967,0.81103,1.00748,0.64743,0.39438,0.42802,0.23649,1.26958,0.72755,0.99063,0.005842,0.005842,0.005842
128,10770.6,1.32439,0.81252,1.00915,0.6471,0.39503,0.42804,0.23677,1.26946,0.7273,0.99053,0.005809,0.005809,0.005809
129,10864.7,1.31613,0.80673,1.00759,0.64722,0.3948,0.42803,0.23669,1.26939,0.72726,0.99042,0.005776,0.005776,0.005776
130,10951.8,1.31096,0.80655,1.00746,0.64782,0.3945,0.42799,0.23666,1.26924,0.72719,0.9903,0.005743,0.005743,0.005743
131,11047.8,1.31107,0.80236,1.00565,0.64906,0.39357,0.42805,0.23676,1.26914,0.72716,0.99023,0.00571,0.00571,0.00571
132,11132.5,1.31698,0.80426,1.00693,0.64779,0.39437,0.42809,0.23696,1.26893,0.72702,0.99012,0.005677,0.005677,0.005677
133,11224,1.31481,0.80306,1.00408,0.64879,0.39418,0.42875,0.23707,1.26882,0.72702,0.99001,0.005644,0.005644,0.005644
134,11317,1.31497,0.80497,1.00707,0.64947,0.39468,0.42902,0.23707,1.26868,0.7268,0.98994,0.005611,0.005611,0.005611
135,11399.3,1.31979,0.80768,1.00628,0.65016,0.39493,0.42906,0.23714,1.26849,0.72685,0.98987,0.005578,0.005578,0.005578
136,11491.8,1.31202,0.80256,1.00519,0.65137,0.39498,0.42939,0.23712,1.26841,0.72675,0.98979,0.005545,0.005545,0.005545
137,11606.9,1.30598,0.79936,1.00632,0.65142,0.39451,0.42939,0.23724,1.26832,0.72665,0.98975,0.005512,0.005512,0.005512
138,11683.3,1.31501,0.80371,1.00557,0.6526,0.39461,0.42951,0.23731,1.26814,0.72659,0.98966,0.005479,0.005479,0.005479
139,11764.7,1.31299,0.8048,1.00677,0.65273,0.39563,0.42961,0.23736,1.26808,0.72665,0.98959,0.005446,0.005446,0.005446
140,11838.1,1.31189,0.80233,1.00601,0.65429,0.39431,0.42965,0.23749,1.26797,0.72644,0.98953,0.005413,0.005413,0.005413
141,11911,1.31859,0.80699,1.00524,0.65171,0.39565,0.42977,0.23758,1.26785,0.72638,0.98944,0.00538,0.00538,0.00538
